Prolific ID,ProificId,NumUserCommentsCreated,NumActorPostsLiked,NumActorPostsShared,NumActorCommentsLiked,UserPostsCreated,UserCommentsCreated,ActorPostsLiked(ImageName),ActorPostsLiked(PostID),ActorPostsShared(ImageName),ActorPostsShared(PostID),ActorCommentsLiked,TimeOnSite,"TimeSpentEachPost(ImageName,Time)","TimeSpentEachPost(PostID,Time)",PostLookup(PostID=ImageName),PageLog
,69ba27d8069a7a4a2764ed9f,4,15,0,0,,"finally the people are waking up to Trump!!!, on Post t30con-real.jpg (PostID 64), on Day 1
it will hurt consumers and factories by way of higher prices., on Post t21con-real.jpg (PostID 20), on Day 1
we need tougher immigration laws!!, on Post t06con-real.jpg (PostID 4), on Day 1
scotus is objective. simple fact, on Post t26con-real.jpg (PostID 25), on Day 1
","t30con-real.jpg,t02con-real.jpg,t21con-real.jpg,t05con-real.jpg,t29con-real.jpg,t11con-real.jpg,t06con-real.jpg,t27con-real.jpg,t26con-real.jpg,t28con-real.jpg,t01con-real.jpg,t03con-real.jpg,t08con-real.jpg,t22con-real.jpg,t23con-real.jpg","64,1,20,3,63,10,4,26,25,27,0,9,6,21,22",,,,381957,"[t30con-real.jpg,31584];[t02con-real.jpg,39349];[t21con-real.jpg,55766];[t15con-real.jpg,45183];[t05con-real.jpg,53127];[t09con-real.jpg,48383];[t13con-real.jpg,12867];[t29con-real.jpg,13916];[t11con-real.jpg,20066];[t04con-real.jpg,19033];[t14con-real.jpg,21296];[t20con-real.jpg,33666];[t06con-real.jpg,35256];[t27con-real.jpg,33053];[t26con-real.jpg,57575];[t19con-real.jpg,54734];[t28con-real.jpg,33131];[t17con-real.jpg,12050];[t01con-real.jpg,16034];[t03con-real.jpg,14134];[t08con-real.jpg,13767];[t10con-real.jpg,12016];[t22con-real.jpg,30009];[t16con-real.jpg,32119];[t23con-real.jpg,23919];[t12con-real.jpg,48071]","[64,31584];[1,39349];[20,55766];[14,45183];[3,53127];[7,48383];[12,12867];[63,13916];[10,20066];[2,19033];[13,21296];[19,33666];[4,35256];[26,33053];[25,57575];[18,54734];[27,33131];[16,12050];[0,16034];[9,14134];[6,13767];[8,12016];[21,30009];[15,32119];[22,23919];[11,48071]",64=t30con-real.jpg;1=t02con-real.jpg;20=t21con-real.jpg;14=t15con-real.jpg;3=t05con-real.jpg;7=t09con-real.jpg;12=t13con-real.jpg;63=t29con-real.jpg;10=t11con-real.jpg;2=t04con-real.jpg;13=t14con-real.jpg;19=t20con-real.jpg;4=t06con-real.jpg;26=t27con-real.jpg;25=t26con-real.jpg;18=t19con-real.jpg;27=t28con-real.jpg;16=t17con-real.jpg;0=t01con-real.jpg;9=t03con-real.jpg;6=t08con-real.jpg;8=t10con-real.jpg;21=t22con-real.jpg;15=t16con-real.jpg;22=t23con-real.jpg;11=t12con-real.jpg,/newsfeed/condition/
,69f4bf5811e06c08d9971bd3,1,5,3,0,,"Climate change is a global issue, and international cooperation is important for finding effective solutions., on Post t09lib-real.jpg (PostID 7), on Day 1
","t30lib-real.jpg,t21lib-real.jpg,t05lib-ai.png,t27lib-ai.png,t23lib-real.jpg","31,20,38,61,22","t15lib-real.jpg,t21lib-real.jpg,t29lib-real.jpg","14,20,29",,118157,"[t13lib-ai.png,17503];[t30lib-real.jpg,3537];[t02lib-real.jpg,5045];[t15lib-real.jpg,7948];[t21lib-real.jpg,4698];[t05lib-ai.png,3699];[t09lib-real.jpg,5569];[t29lib-real.jpg,11603];[t06lib-real.jpg,1516];[t27lib-ai.png,6515];[t23lib-real.jpg,6411]","[47,17503];[31,3537];[1,5045];[14,7948];[20,4698];[38,3699];[7,5569];[29,11603];[4,1516];[61,6515];[22,6411]",47=t13lib-ai.png;31=t30lib-real.jpg;1=t02lib-real.jpg;14=t15lib-real.jpg;20=t21lib-real.jpg;38=t05lib-ai.png;7=t09lib-real.jpg;29=t29lib-real.jpg;4=t06lib-real.jpg;61=t27lib-ai.png;22=t23lib-real.jpg,/newsfeed/condition/
,6a1188039c9857df6c43ceb8,0,0,0,0,,,,,,,,72211,"[t30lib-ai.png,104684];[t02lib-real.jpg,11672];[t15lib-real.jpg,2750];[t21lib-real.jpg,1671];[t11lib-ai.png,2968];[t04lib-real.jpg,1767];[t14lib-real.jpg,3318];[t20lib-ai.png,3100];[t03lib-real.jpg,1549];[t16lib-ai.png,2928];[t23lib-real.jpg,7545]","[64,104684];[1,11672];[14,2750];[20,1671];[45,2968];[2,1767];[13,3318];[54,3100];[9,1549];[50,2928];[22,7545]",64=t30lib-ai.png;1=t02lib-real.jpg;14=t15lib-real.jpg;20=t21lib-real.jpg;45=t11lib-ai.png;2=t04lib-real.jpg;13=t14lib-real.jpg;54=t20lib-ai.png;9=t03lib-real.jpg;50=t16lib-ai.png;22=t23lib-real.jpg,/newsfeed/condition/
,69ca2e5ec5fd125c3ba1780e,0,0,0,0,,,,,,,,123417,"[t30con-ai.png,25598];[t23con-real.jpg,5211]","[64,25598];[22,5211]",64=t30con-ai.png;22=t23con-real.jpg,/newsfeed/condition/
,69b5aa2dbbba6b49888bf23d,0,14,10,0,,,"t30con-real.jpg,t15con-real.jpg,t11con-real.jpg,t06con-real.jpg,t12con-real.jpg,t23con-real.jpg,t02con-real.jpg,t21con-real.jpg,t05con-ai.png,t20con-real.jpg,t27con-ai.png,t26con-real.jpg,t03con-real.jpg,t16con-real.jpg","64,14,10,4,11,22,1,20,31,19,54,25,9,15","t19con-real.jpg,t22con-real.jpg,t09con-real.jpg,t29con-real.jpg,t04con-real.jpg,t14con-real.jpg,t28con-real.jpg,t17con-real.jpg,t01con-real.jpg,t08con-real.jpg","18,21,7,63,2,13,27,16,0,6",,172123,"[t30con-real.jpg,14580];[t15con-real.jpg,6112];[t11con-real.jpg,4199];[t06con-real.jpg,4907];[t19con-real.jpg,3794];[t12con-real.jpg,7448];[t23con-real.jpg,17194];[t22con-real.jpg,12530];[t02con-real.jpg,2050];[t21con-real.jpg,4465];[t05con-ai.png,4545];[t09con-real.jpg,2200];[t29con-real.jpg,2183];[t13con-ai.png,2118];[t04con-real.jpg,0];[t14con-real.jpg,0];[t20con-real.jpg,2997];[t27con-ai.png,1966];[t26con-real.jpg,2217];[t28con-real.jpg,2485];[t17con-real.jpg,4777];[t01con-real.jpg,1589];[t03con-real.jpg,2506];[t08con-real.jpg,3832];[t10con-real.jpg,5231];[t16con-real.jpg,2932]","[64,14580];[14,6112];[10,4199];[4,4907];[18,3794];[11,7448];[22,17194];[21,12530];[1,2050];[20,4465];[31,4545];[7,2200];[63,2183];[40,2118];[2,0];[13,0];[19,2997];[54,1966];[25,2217];[27,2485];[16,4777];[0,1589];[9,2506];[6,3832];[8,5231];[15,2932]",64=t30con-real.jpg;14=t15con-real.jpg;10=t11con-real.jpg;4=t06con-real.jpg;18=t19con-real.jpg;11=t12con-real.jpg;22=t23con-real.jpg;21=t22con-real.jpg;1=t02con-real.jpg;20=t21con-real.jpg;31=t05con-ai.png;7=t09con-real.jpg;63=t29con-real.jpg;40=t13con-ai.png;2=t04con-real.jpg;13=t14con-real.jpg;19=t20con-real.jpg;54=t27con-ai.png;25=t26con-real.jpg;27=t28con-real.jpg;16=t17con-real.jpg;0=t01con-real.jpg;9=t03con-real.jpg;6=t08con-real.jpg;8=t10con-real.jpg;15=t16con-real.jpg,/newsfeed/condition/
,69d7ff71db23b61d53fa72c0,0,5,0,0,,,"t04lib-real.jpg,t14lib-real.jpg,t01lib-real.jpg,t08lib-real.jpg,t16lib-real.jpg","2,13,0,6,15",,,,204137,"[t30lib-real.jpg,6611];[t02lib-real.jpg,3947];[t15lib-real.jpg,6078];[t21lib-real.jpg,6227];[t05lib-ai.png,6478];[t09lib-real.jpg,8092];[t29lib-real.jpg,6460];[t13lib-ai.png,2415];[t11lib-real.jpg,4296];[t04lib-real.jpg,6792];[t14lib-real.jpg,7327];[t20lib-real.jpg,3365];[t06lib-real.jpg,2598];[t27lib-ai.png,4612];[t26lib-real.jpg,17067];[t19lib-real.jpg,1833];[t28lib-real.jpg,3016];[t17lib-real.jpg,3313];[t01lib-real.jpg,7243];[t03lib-real.jpg,5494];[t08lib-real.jpg,7925];[t10lib-real.jpg,4796];[t22lib-real.jpg,6328];[t12lib-real.jpg,8759];[t16lib-real.jpg,6895];[t23lib-real.jpg,24318]","[31,6611];[1,3947];[14,6078];[20,6227];[38,6478];[7,8092];[29,6460];[47,2415];[10,4296];[2,6792];[13,7327];[19,3365];[4,2598];[61,4612];[25,17067];[18,1833];[27,3016];[16,3313];[0,7243];[9,5494];[6,7925];[8,4796];[21,6328];[11,8759];[15,6895];[22,24318]",31=t30lib-real.jpg;1=t02lib-real.jpg;14=t15lib-real.jpg;20=t21lib-real.jpg;38=t05lib-ai.png;7=t09lib-real.jpg;29=t29lib-real.jpg;47=t13lib-ai.png;10=t11lib-real.jpg;2=t04lib-real.jpg;13=t14lib-real.jpg;19=t20lib-real.jpg;4=t06lib-real.jpg;61=t27lib-ai.png;25=t26lib-real.jpg;18=t19lib-real.jpg;27=t28lib-real.jpg;16=t17lib-real.jpg;0=t01lib-real.jpg;9=t03lib-real.jpg;6=t08lib-real.jpg;8=t10lib-real.jpg;21=t22lib-real.jpg;11=t12lib-real.jpg;15=t16lib-real.jpg;22=t23lib-real.jpg,/newsfeed/condition/
,6a2061870d7c1695c28717f8,3,1,3,0,,"What did he say?, on Post t20con-real.jpg (PostID 19), on Day 1
That's for sure., on Post t27con-real.jpg (PostID 26), on Day 1
All Americans should be able to seek medical treatment and receive medication without having to worry about huge bills., on Post t23con-real.jpg (PostID 22), on Day 1
",t03con-real.jpg,9,"t21con-real.jpg,t27con-real.jpg,t03con-real.jpg","20,26,9",,0,"[t30con-real.jpg,18633];[t02con-real.jpg,5077];[t15con-real.jpg,11683];[t21con-real.jpg,20464];[t05con-real.jpg,11926];[t09con-real.jpg,19010];[t29con-real.jpg,17706];[t13con-real.jpg,17799];[t11con-real.jpg,2933];[t04con-real.jpg,10066];[t14con-real.jpg,10157];[t20con-real.jpg,32031];[t06con-real.jpg,10556];[t27con-real.jpg,25069];[t26con-real.jpg,23487];[t19con-real.jpg,4357];[t28con-real.jpg,8423];[t17con-real.jpg,6224];[t01con-real.jpg,2054];[t03con-real.jpg,20738];[t08con-real.jpg,4356];[t10con-real.jpg,4484];[t22con-real.jpg,3575];[t12con-real.jpg,6011];[t16con-real.jpg,1648];[t23con-real.jpg,116750]","[64,18633];[1,5077];[14,11683];[20,20464];[3,11926];[7,19010];[63,17706];[12,17799];[10,2933];[2,10066];[13,10157];[19,32031];[4,10556];[26,25069];[25,23487];[18,4357];[27,8423];[16,6224];[0,2054];[9,20738];[6,4356];[8,4484];[21,3575];[11,6011];[15,1648];[22,116750]",64=t30con-real.jpg;1=t02con-real.jpg;14=t15con-real.jpg;20=t21con-real.jpg;3=t05con-real.jpg;7=t09con-real.jpg;63=t29con-real.jpg;12=t13con-real.jpg;10=t11con-real.jpg;2=t04con-real.jpg;13=t14con-real.jpg;19=t20con-real.jpg;4=t06con-real.jpg;26=t27con-real.jpg;25=t26con-real.jpg;18=t19con-real.jpg;27=t28con-real.jpg;16=t17con-real.jpg;0=t01con-real.jpg;9=t03con-real.jpg;6=t08con-real.jpg;8=t10con-real.jpg;21=t22con-real.jpg;11=t12con-real.jpg;15=t16con-real.jpg;22=t23con-real.jpg,/newsfeed/condition/
,663e5cf112f5d047cf5c9fad,0,12,0,0,,,"t05lib-real.jpg,t13lib-real.jpg,t04lib-real.jpg,t27lib-real.jpg,t19lib-real.jpg,t01lib-real.jpg,t03lib-real.jpg,t08lib-real.jpg,t22lib-real.jpg,t12lib-real.jpg,t16lib-real.jpg,t23lib-real.jpg","3,12,2,26,18,0,9,6,21,11,15,22",,,,74048,"[t30lib-real.jpg,9491];[t02lib-real.jpg,2959];[t15lib-real.jpg,3177];[t21lib-real.jpg,1566];[t05lib-real.jpg,4406];[t09lib-real.jpg,3317];[t13lib-real.jpg,4950];[t11lib-real.jpg,2518];[t04lib-real.jpg,2143];[t14lib-real.jpg,1632];[t27lib-real.jpg,3489];[t19lib-real.jpg,1816];[t28lib-real.jpg,1632];[t17lib-real.jpg,2300];[t01lib-real.jpg,1933];[t03lib-real.jpg,1563];[t08lib-real.jpg,5167];[t22lib-real.jpg,2234];[t12lib-real.jpg,4016];[t16lib-real.jpg,3132];[t23lib-real.jpg,3857]","[31,9491];[1,2959];[14,3177];[20,1566];[3,4406];[7,3317];[12,4950];[10,2518];[2,2143];[13,1632];[26,3489];[18,1816];[27,1632];[16,2300];[0,1933];[9,1563];[6,5167];[21,2234];[11,4016];[15,3132];[22,3857]",31=t30lib-real.jpg;1=t02lib-real.jpg;14=t15lib-real.jpg;20=t21lib-real.jpg;3=t05lib-real.jpg;7=t09lib-real.jpg;12=t13lib-real.jpg;10=t11lib-real.jpg;2=t04lib-real.jpg;13=t14lib-real.jpg;26=t27lib-real.jpg;18=t19lib-real.jpg;27=t28lib-real.jpg;16=t17lib-real.jpg;0=t01lib-real.jpg;9=t03lib-real.jpg;6=t08lib-real.jpg;21=t22lib-real.jpg;11=t12lib-real.jpg;15=t16lib-real.jpg;22=t23lib-real.jpg,/newsfeed/condition/
,69b9458f24e745768fc03936,0,4,3,0,,,"t30lib-ai.png,t14lib-real.jpg,t19lib-real.jpg,t12lib-real.jpg","64,13,18,11","t15lib-real.jpg,t08lib-real.jpg,t23lib-real.jpg","14,6,22",,26042,"[t30lib-ai.png,181478];[t15lib-real.jpg,0];[t21lib-real.jpg,2776];[t14lib-real.jpg,1949];[t20lib-ai.png,1806];[t19lib-real.jpg,3183];[t08lib-real.jpg,2092];[t12lib-real.jpg,1633];[t23lib-real.jpg,6561];[t16lib-ai.png,2010]","[64,181478];[14,0];[20,2776];[13,1949];[54,1806];[18,3183];[6,2092];[11,1633];[22,6561];[50,2010]",64=t30lib-ai.png;14=t15lib-real.jpg;20=t21lib-real.jpg;13=t14lib-real.jpg;54=t20lib-ai.png;18=t19lib-real.jpg;6=t08lib-real.jpg;11=t12lib-real.jpg;22=t23lib-real.jpg;50=t16lib-ai.png,/newsfeed/condition/
,69fab71a215f5a17bbecc692,1,3,0,0,,"F*** Trump, on Post t30con-ai.png (PostID 64), on Day 1
","t11con-ai.png,t03con-real.jpg,t10con-ai.png","38,9,36",,,,165104,"[t30con-ai.png,18482];[t02con-real.jpg,5314];[t15con-real.jpg,4047];[t21con-real.jpg,7265];[t05con-ai.png,8063];[t09con-real.jpg,12107];[t29con-real.jpg,7165];[t13con-ai.png,8259];[t11con-ai.png,9712];[t04con-real.jpg,4231];[t14con-real.jpg,3180];[t20con-ai.png,3448];[t06con-real.jpg,2665];[t27con-ai.png,4281];[t26con-real.jpg,4381];[t19con-real.jpg,2182];[t28con-real.jpg,4048];[t01con-ai.png,2121];[t03con-real.jpg,3093];[t08con-real.jpg,4473];[t10con-ai.png,6246];[t22con-ai.png,3648];[t12con-real.jpg,3130];[t16con-ai.png,5499];[t23con-real.jpg,5130]","[64,18482];[1,5314];[14,4047];[20,7265];[31,8063];[7,12107];[63,7165];[40,8259];[38,9712];[2,4231];[13,3180];[47,3448];[4,2665];[54,4281];[25,4381];[18,2182];[27,4048];[28,2121];[9,3093];[6,4473];[36,6246];[49,3648];[11,3130];[43,5499];[22,5130]",64=t30con-ai.png;1=t02con-real.jpg;14=t15con-real.jpg;20=t21con-real.jpg;31=t05con-ai.png;7=t09con-real.jpg;63=t29con-real.jpg;40=t13con-ai.png;38=t11con-ai.png;2=t04con-real.jpg;13=t14con-real.jpg;47=t20con-ai.png;4=t06con-real.jpg;54=t27con-ai.png;25=t26con-real.jpg;18=t19con-real.jpg;27=t28con-real.jpg;28=t01con-ai.png;9=t03con-real.jpg;6=t08con-real.jpg;36=t10con-ai.png;49=t22con-ai.png;11=t12con-real.jpg;43=t16con-ai.png;22=t23con-real.jpg,/newsfeed/condition/
,6629e9bbe0147a7cf2f25f33,0,0,0,0,,,,,,,,306752,"[t30con-real.jpg,6686];[t02con-real.jpg,1898];[t15con-real.jpg,14352];[t21con-real.jpg,6218];[t05con-ai.png,8265];[t09con-real.jpg,19619];[t29con-real.jpg,10451];[t13con-ai.png,11785];[t11con-real.jpg,27154];[t04con-real.jpg,30554];[t14con-real.jpg,33453];[t20con-real.jpg,10767];[t06con-real.jpg,2183];[t27con-ai.png,35371];[t26con-real.jpg,14484];[t19con-real.jpg,17254];[t28con-real.jpg,2737];[t17con-real.jpg,10766];[t03con-real.jpg,3884];[t08con-real.jpg,6152];[t10con-real.jpg,5649];[t22con-real.jpg,4333];[t12con-real.jpg,2718];[t16con-real.jpg,5916];[t23con-real.jpg,9585]","[64,6686];[1,1898];[14,14352];[20,6218];[31,8265];[7,19619];[63,10451];[40,11785];[10,27154];[2,30554];[13,33453];[19,10767];[4,2183];[54,35371];[25,14484];[18,17254];[27,2737];[16,10766];[9,3884];[6,6152];[8,5649];[21,4333];[11,2718];[15,5916];[22,9585]",64=t30con-real.jpg;1=t02con-real.jpg;14=t15con-real.jpg;20=t21con-real.jpg;31=t05con-ai.png;7=t09con-real.jpg;63=t29con-real.jpg;40=t13con-ai.png;10=t11con-real.jpg;2=t04con-real.jpg;13=t14con-real.jpg;19=t20con-real.jpg;4=t06con-real.jpg;54=t27con-ai.png;25=t26con-real.jpg;18=t19con-real.jpg;27=t28con-real.jpg;16=t17con-real.jpg;9=t03con-real.jpg;6=t08con-real.jpg;8=t10con-real.jpg;21=t22con-real.jpg;11=t12con-real.jpg;15=t16con-real.jpg;22=t23con-real.jpg,/newsfeed/condition/
,69fe16237f64f9b270be8071,3,4,2,0,,"looks like a celebration, on Post t30con-ai.png (PostID 64), on Day 1
BAM BAM, on Post t02con-ai.png (PostID 29), on Day 1
they really hurt the consumers, on Post t21con-ai.png (PostID 48), on Day 1
","t30con-ai.png,t02con-ai.png,t21con-ai.png,t05con-ai.png","64,29,48,31","t02con-ai.png,t21con-ai.png","29,48",,71462,"[t30con-ai.png,26242];[t02con-ai.png,10027];[t15con-real.jpg,3764];[t21con-ai.png,10497];[t05con-ai.png,3950];[t09con-ai.png,0];[t29con-real.jpg,7925];[t13con-ai.png,0]","[64,26242];[29,10027];[14,3764];[48,10497];[31,3950];[35,0];[63,7925];[40,0]",64=t30con-ai.png;29=t02con-ai.png;14=t15con-real.jpg;48=t21con-ai.png;31=t05con-ai.png;35=t09con-ai.png;63=t29con-real.jpg;40=t13con-ai.png,/newsfeed/condition/
,699e273db555745f1dc05f48,0,0,0,0,,,,,,,,53371,"[t30lib-ai.png,2835];[t15lib-real.jpg,1977];[t21lib-ai.png,3958];[t09lib-ai.png,2832];[t01lib-ai.png,3439];[t08lib-ai.png,4248];[t10lib-ai.png,1625];[t22lib-ai.png,1664];[t16lib-ai.png,2708];[t23lib-ai.png,2974]","[64,2835];[14,1977];[55,3958];[42,2832];[35,3439];[41,4248];[43,1625];[56,1664];[50,2708];[57,2974]",64=t30lib-ai.png;14=t15lib-real.jpg;55=t21lib-ai.png;42=t09lib-ai.png;35=t01lib-ai.png;41=t08lib-ai.png;43=t10lib-ai.png;56=t22lib-ai.png;50=t16lib-ai.png;57=t23lib-ai.png,/newsfeed/condition/
,6a02ad2d341da1b61b503c68,1,23,0,0,,"great, on Post t05con-real.jpg (PostID 3), on Day 1
","t30con-real.jpg,t15con-real.jpg,t21con-real.jpg,t05con-real.jpg,t09con-real.jpg,t29con-real.jpg,t13con-real.jpg,t11con-real.jpg,t04con-real.jpg,t14con-real.jpg,t20con-real.jpg,t06con-real.jpg,t27con-real.jpg,t26con-real.jpg,t19con-real.jpg,t28con-real.jpg,t17con-real.jpg,t01con-real.jpg,t03con-real.jpg,t10con-real.jpg,t22con-real.jpg,t12con-real.jpg,t16con-real.jpg","64,14,20,3,7,63,12,10,2,13,19,4,26,25,18,27,16,0,9,8,21,11,15",,,,83057,"[t30con-real.jpg,9229];[t02con-real.jpg,2866];[t15con-real.jpg,4502];[t21con-real.jpg,3538];[t05con-real.jpg,11357];[t09con-real.jpg,18447];[t29con-real.jpg,2490];[t13con-real.jpg,1634];[t11con-real.jpg,0];[t04con-real.jpg,1551];[t14con-real.jpg,0];[t20con-real.jpg,2698];[t06con-real.jpg,1649];[t27con-real.jpg,3929];[t26con-real.jpg,1835];[t19con-real.jpg,1827];[t28con-real.jpg,2298];[t17con-real.jpg,1761];[t01con-real.jpg,0];[t03con-real.jpg,3095];[t08con-real.jpg,2345];[t10con-real.jpg,4965];[t22con-real.jpg,8968];[t12con-real.jpg,6714];[t16con-real.jpg,1584];[t23con-real.jpg,4812]","[64,9229];[1,2866];[14,4502];[20,3538];[3,11357];[7,18447];[63,2490];[12,1634];[10,0];[2,1551];[13,0];[19,2698];[4,1649];[26,3929];[25,1835];[18,1827];[27,2298];[16,1761];[0,0];[9,3095];[6,2345];[8,4965];[21,8968];[11,6714];[15,1584];[22,4812]",64=t30con-real.jpg;1=t02con-real.jpg;14=t15con-real.jpg;20=t21con-real.jpg;3=t05con-real.jpg;7=t09con-real.jpg;63=t29con-real.jpg;12=t13con-real.jpg;10=t11con-real.jpg;2=t04con-real.jpg;13=t14con-real.jpg;19=t20con-real.jpg;4=t06con-real.jpg;26=t27con-real.jpg;25=t26con-real.jpg;18=t19con-real.jpg;27=t28con-real.jpg;16=t17con-real.jpg;0=t01con-real.jpg;9=t03con-real.jpg;6=t08con-real.jpg;8=t10con-real.jpg;21=t22con-real.jpg;11=t12con-real.jpg;15=t16con-real.jpg;22=t23con-real.jpg,/newsfeed/condition/
,69eadbd41cea856babfaeb2a,0,25,0,0,,,"t30lib-ai.png,t02lib-ai.png,t15lib-real.jpg,t21lib-ai.png,t05lib-ai.png,t09lib-ai.png,t29lib-real.jpg,t13lib-ai.png,t11lib-ai.png,t04lib-real.jpg,t14lib-ai.png,t20lib-ai.png,t06lib-ai.png,t27lib-ai.png,t26lib-ai.png,t28lib-ai.png,t17lib-ai.png,t01lib-ai.png,t03lib-real.jpg,t08lib-ai.png,t10lib-ai.png,t22lib-ai.png,t12lib-real.jpg,t16lib-ai.png,t23lib-ai.png","64,36,14,55,38,42,29,47,45,2,48,54,39,61,60,62,51,35,9,41,43,56,11,50,57",,,,105272,"[t30lib-ai.png,63960];[t02lib-ai.png,4564];[t15lib-real.jpg,2388];[t21lib-ai.png,0];[t05lib-ai.png,0];[t09lib-ai.png,0];[t29lib-real.jpg,2667];[t13lib-ai.png,2845];[t11lib-ai.png,2637];[t04lib-real.jpg,0];[t14lib-ai.png,0];[t20lib-ai.png,3632];[t06lib-ai.png,3333];[t27lib-ai.png,1569];[t26lib-ai.png,2914];[t19lib-ai.png,2083];[t28lib-ai.png,1565];[t17lib-ai.png,3111];[t01lib-ai.png,2096];[t03lib-real.jpg,1693];[t08lib-ai.png,2009];[t10lib-ai.png,2968];[t22lib-ai.png,3679];[t12lib-real.jpg,4314];[t16lib-ai.png,2706];[t23lib-ai.png,5819]","[64,63960];[36,4564];[14,2388];[55,0];[38,0];[42,0];[29,2667];[47,2845];[45,2637];[2,0];[48,0];[54,3632];[39,3333];[61,1569];[60,2914];[53,2083];[62,1565];[51,3111];[35,2096];[9,1693];[41,2009];[43,2968];[56,3679];[11,4314];[50,2706];[57,5819]",64=t30lib-ai.png;36=t02lib-ai.png;14=t15lib-real.jpg;55=t21lib-ai.png;38=t05lib-ai.png;42=t09lib-ai.png;29=t29lib-real.jpg;47=t13lib-ai.png;45=t11lib-ai.png;2=t04lib-real.jpg;48=t14lib-ai.png;54=t20lib-ai.png;39=t06lib-ai.png;61=t27lib-ai.png;60=t26lib-ai.png;53=t19lib-ai.png;62=t28lib-ai.png;51=t17lib-ai.png;35=t01lib-ai.png;9=t03lib-real.jpg;41=t08lib-ai.png;43=t10lib-ai.png;56=t22lib-ai.png;11=t12lib-real.jpg;50=t16lib-ai.png;57=t23lib-ai.png,/newsfeed/condition/
,6a0e01ca042c9f7da7106c7b,12,23,10,0,,"the potrait omg, on Post t30con-ai.png (PostID 64), on Day 1
i would love to do this, on Post t02con-real.jpg (PostID 1), on Day 1
coming from fox news I believe every detail, on Post t15con-real.jpg (PostID 14), on Day 1
cool, on Post t21con-real.jpg (PostID 20), on Day 1
I second you, on Post t05con-ai.png (PostID 31), on Day 1
in support, on Post t11con-ai.png (PostID 38), on Day 1
how true is this, on Post t14con-real.jpg (PostID 13), on Day 1
why hide faces, on Post t06con-real.jpg (PostID 4), on Day 1
stoooop, on Post t19con-real.jpg (PostID 18), on Day 1
love this, on Post t03con-real.jpg (PostID 9), on Day 1
touching, on Post t22con-ai.png (PostID 49), on Day 1
they should be freed, on Post t16con-ai.png (PostID 43), on Day 1
","t30con-ai.png,t02con-real.jpg,t15con-real.jpg,t21con-real.jpg,t05con-ai.png,t09con-real.jpg,t23con-real.jpg,t29con-real.jpg,t13con-ai.png,t04con-real.jpg,t14con-real.jpg,t20con-ai.png,t06con-real.jpg,t27con-ai.png,t26con-real.jpg,t19con-real.jpg,t28con-real.jpg,t01con-ai.png,t03con-real.jpg,t08con-real.jpg,t22con-ai.png,t12con-real.jpg,t16con-ai.png","64,1,14,20,31,7,22,63,40,2,13,47,4,54,25,18,27,28,9,6,49,11,43","t02con-real.jpg,t15con-real.jpg,t21con-real.jpg,t05con-ai.png,t09con-real.jpg,t23con-real.jpg,t29con-real.jpg,t20con-ai.png,t27con-ai.png,t17con-real.jpg","1,14,20,31,7,22,63,47,54,16",,579463,"[t30con-ai.png,50204];[t02con-real.jpg,55309];[t15con-real.jpg,78071];[t21con-real.jpg,18214];[t05con-ai.png,35592];[t09con-real.jpg,15651];[t23con-real.jpg,26196];[t29con-real.jpg,8470];[t13con-ai.png,8568];[t11con-ai.png,18548];[t04con-real.jpg,9960];[t14con-real.jpg,27200];[t20con-ai.png,7743];[t06con-real.jpg,24436];[t27con-ai.png,10294];[t26con-real.jpg,9820];[t19con-real.jpg,11348];[t28con-real.jpg,11528];[t17con-real.jpg,5352];[t01con-ai.png,8727];[t03con-real.jpg,31014];[t08con-real.jpg,6550];[t10con-ai.png,10048];[t22con-ai.png,18872];[t12con-real.jpg,8921];[t16con-ai.png,21055]","[64,50204];[1,55309];[14,78071];[20,18214];[31,35592];[7,15651];[22,26196];[63,8470];[40,8568];[38,18548];[2,9960];[13,27200];[47,7743];[4,24436];[54,10294];[25,9820];[18,11348];[27,11528];[16,5352];[28,8727];[9,31014];[6,6550];[36,10048];[49,18872];[11,8921];[43,21055]",64=t30con-ai.png;1=t02con-real.jpg;14=t15con-real.jpg;20=t21con-real.jpg;31=t05con-ai.png;7=t09con-real.jpg;22=t23con-real.jpg;63=t29con-real.jpg;40=t13con-ai.png;38=t11con-ai.png;2=t04con-real.jpg;13=t14con-real.jpg;47=t20con-ai.png;4=t06con-real.jpg;54=t27con-ai.png;25=t26con-real.jpg;18=t19con-real.jpg;27=t28con-real.jpg;16=t17con-real.jpg;28=t01con-ai.png;9=t03con-real.jpg;6=t08con-real.jpg;36=t10con-ai.png;49=t22con-ai.png;11=t12con-real.jpg;43=t16con-ai.png,/newsfeed/condition/
